 103 FOZ CHAPECO    56.71    42.13    177.06   167.21    17.71     -       -         0.00     0.08      -    46.01    34.19
 107 EDGARD SOUZA    0.00     0.00      4.92     -        6.85     0.00    -         0.00    -1.93      -     0.00     0.00
 108 TRAICAO         0.00     0.00      0.00     -        0.00     -       -         0.00    -         0.00   0.00     0.00
 109 PEDREIRA        0.00     0.00      0.00     -        0.00     -       -         0.00    -         0.00   0.00     0.00
 110 ERNESTINA       1.39     3.32      3.97     -        7.31     -       -        -0.02     0.00      -     0.00     0.00
 111 PASSO REAL     64.51  2165.71     38.78     8.75    67.31     -       -        -0.01     0.03      -    63.40  2128.42
 112 JACUI          25.33     6.18     76.40     0.00    76.40     -       -         0.00     0.00      -    25.33     6.18
 113 ITAUBA        100.00   158.20     83.13    53.16    29.96     -       -         0.00     0.01      -   100.00   158.20
 114 D. FRANCISCA  100.00    62.56     90.62    31.60    59.02     -       -        -0.01     0.01      -   100.00    62.56
 115 G.P. SOUZA     61.61    96.11      1.12     1.15     0.00     -       -         0.00     0.01      -    61.58    96.07
 117 GUARAPIRANGA   60.16   113.82      0.86     -        0.00     -       -         0.01     0.89      -    60.15   113.79
 118 BILLINGS       59.99   678.85      1.04     -        0.00     0.52    -         0.00     0.68     0.00  59.97   678.68
 119 HENRY BORDEN     -        -        0.52     0.52     0.00     -       -         0.00    -          -      -        -  
 120 JAGUARI        41.67   330.46      0.60     5.05     0.00     -       -         0.01     0.55      -    41.04   325.45
 121 PARAIBUNA      53.94  1421.89      3.20     7.60     0.00     -       -         0.03     0.02      -    53.77  1417.44
 122 SANTA BRANCA   36.86   113.53      8.03     4.48     0.00     -       -         0.00     0.00      -    38.01   117.08
 123 FUNIL          31.75   192.09      7.83    10.11     0.00     -       -         0.01     0.51      -    31.29   189.29
 124 LAJES          54.13   241.05      0.80     -        0.48     5.08    -         0.00     0.00      -    53.06   236.30
 125 STA CECILIA      -        -       12.04     -        6.13     -       -         0.00     0.07   -23.21    -        -  
 126 PICADA           -        -        1.81     1.72     0.09     -       -         0.00     0.01      -      -        -  
 127 SOBRAGI          -        -        3.81     3.56     0.17     -       -         0.00     0.07      -      -        -  
 129 SIMPLICIO        -        -       15.14     7.25     0.00     -       -         0.01     7.89      -      -        -  
 130 ILHA POMBOS      -        -        9.26    16.98     0.00     -       -         0.00    -7.72      -      -        -  
 131 NILO PECANHA     -        -        5.29     5.29     0.00     -       -         0.00     0.00      -      -        -  
 133 P. PASSOS        -        -       10.37    10.37     0.00     -       -         0.00     0.00      -      -        -  
 134 SALTO GRANDE     -        -        2.51     2.17     0.30     -       -         0.01     0.03      -      -        -  
 135 P. ESTRELA       -        -        2.46     2.45     0.00     -       -         0.00     0.00      -      -        -  
 139 CANDONGA         -        -        5.10     5.01     0.00     -       -         0.00     0.09      -      -        -  
 141 BAGUARI          -        -       10.51    10.23     0.00     -       -         0.01     0.27      -      -        -  
 143 AIMORES          -        -       11.40     9.82     1.38     -       -         0.00     0.20      -      -        -  
 144 MASCARENHAS      -        -       13.85    13.69     0.00     -       -         0.00     0.16      -      -        -  
 145 SUICA            -        -        0.26     0.25     0.00     -       -         0.00     0.01      -      -        -  
 146 FONTES C         -        -        0.48     0.00     0.00     -       -         0.00     0.48      -      -        -  
 147 FONTES AB        -        -        5.08     2.89     2.18     -       -         0.00    -          -      -        -  
 148 IRAPE          57.04  2108.16      1.21    10.78     0.00     -       -         0.19     0.03      -    56.77  2098.37
 153 SAO DOMINGOS   64.00     9.50      6.91     4.72     0.00     -       -         0.00     0.03      -    78.54    11.66
 154 ITAPEBI        43.43    29.66      9.94     9.31     0.00     -       -         0.03     0.31      -    43.85    29.95
 155 RETIRO BAIXO   12.51     5.11      1.64     2.39     0.00     -       -         0.02     0.14      -    10.30     4.21
 156 TRES MARIAS    59.63  9109.80      7.66    36.29     0.00     -       -         0.89     0.36      -    59.43  9079.93
 162 QUEIMADO       41.20   190.23      0.69     1.38     0.09     -       -         0.05     0.05      -    41.01   189.35
 169 SOBRADINHO     44.56 12775.65     62.64    69.12     0.00     -       -        22.73     5.20      -    44.44 12741.35
 172 ITAPARICA      83.56  2964.57     69.12    78.56     0.00     -       -         5.80     9.05      -    82.87  2940.33
 173 MOXOTO           -        -       81.12    18.18     0.00    62.09    -         0.57     0.27      -      -        -  
 174 P.AFONSO 123     -        -       18.18    18.14     0.00     -       -         0.03     0.01      -      -        -  
 175 P.AFONSO 4       -        -       62.09    61.36     0.00     -       -         0.74    -          -      -        -  
 178 XINGO          70.82    43.91     86.09    75.60     0.00     -       -         0.44     0.03      -    86.98    53.93
 180 TOCOS          78.93     0.87      0.35     -        0.00     0.63    -         0.00     0.00      -    53.22     0.59
 181 SANTANA        79.45     6.14      6.01     -        0.00     -       -         0.00     0.00     1.86  95.27     7.36
 182 VIGARIO        71.87     7.91      4.79     -        5.29     0.00    -         0.00     0.00    21.35  67.29     7.41
 185 BARRA BRAUNA     -        -        4.84     4.72     0.00     -       -         0.01     0.11      -      -        -  
 189 P. CAVALO      69.73   656.87      0.95     0.26     0.00     -       -         0.00     1.16      -    69.68   656.41
 190 B. ESPERANCA   46.59   890.81     13.48    22.80     0.00     -       -         0.89     0.40      -    46.04   880.21
 192 GUILMAN-AMOR     -        -        1.12     1.00     0.07     -       -         0.00     0.05      -      -        -  
 193 SA CARVALHO      -        -        1.07     1.07     0.00     -       -         0.00     0.00      -      -        -  
 195 JAURU            -        -        5.36     5.26     0.09     -       -         0.00     0.01      -      -        -  
 196 GUAPORE          -        -        2.59     2.33     0.26     -       -         0.00     0.00      -      -        -  
 203 CORUMBA III    40.67   106.96     14.43    11.39     0.00     -       -         0.09     0.03      -    41.78   109.89
 204 CACH.CALDEIR     -        -       19.27    19.25     0.00     -       -         0.01    -          -      -        -  
 215 SALTO PILAO      -        -       14.69     9.42     5.25     -       -         0.00     0.02      -      -        -  
 217 ROSAL            -        -        0.95     0.75     0.18     -       -         0.00     0.02      -      -        -  
 225 SLT APIACAS      -        -        1.56     1.53     0.00     -       -         0.00     0.03      -      -        -  
 227 SINOP          38.00   782.36     32.05    35.68     3.46     -       -         0.37     0.33      -    37.62   774.59
 228 COLIDER          -        -       42.08    41.94     0.00     -       -         0.14     0.00      -      -        -  
 229 TELES PIRES      -        -       74.67    73.73     0.00     -       -         0.03     0.92      -      -        -  
 230 SAO MANOEL       -        -       74.50    75.39     0.00     -       -         0.01    -0.91      -      -        -  
 241 SLT VERDINHO     -        -        5.81     5.79     0.00     -       -         0.03     0.00      -      -        -  
 249 OURINHOS         -        -        8.36     8.36     0.00     -       -         0.00     0.00      -      -        -  
 251 SERRA MESA     58.37 25243.80     23.24    25.92     0.00     -       -         2.52     0.45      -    58.35 25238.16
 252 CANA BRAVA     90.45   353.65     26.52    29.72     0.00     -       -         0.27     0.01      -    89.56   350.18
 253 SAO SALVADOR   63.32    37.44     31.36    36.71     0.00     -       -         0.20     0.01      -    53.92    31.88
 257 PEIXE ANGIC    45.06   238.07     41.87    34.84     0.00     -       -         0.51     0.19      -    46.26   244.39
 261 LAJEADO        51.81   249.90     36.12    35.34     0.00     -       -         0.97     0.19      -    51.73   249.52
 262 SALTO            -        -        5.44     5.38     0.00     -       -         0.04     0.03      -      -        -  
 267 ESTREITO TOC   90.52  2164.31     93.73    93.70     0.00     -       -         1.31     0.16      -    90.46  2162.86
 272 CURUA-UNA      67.46   316.37     10.97     2.30     0.00     -       -         0.08     0.01      -    69.28   324.95
 275 TUCURUI        69.02 26905.79    134.35   461.83     0.00     -       -         2.49     2.01      -    68.17 26573.86
 276 RONDON II      40.89   117.01      6.65     2.10     0.73     -       -         0.00     0.03      -    42.22   120.80
 277 BALBINA        75.14  7735.06     39.31    34.58     0.00     -       -        -0.45     0.00      -    75.19  7740.24
 278 MANSO          60.30  1779.57      2.76    10.01     0.00     -       -         0.27     0.03      -    60.05  1772.04
 279 SAMUEL          9.81   250.07      2.33     7.08     0.00     -       -        -0.02     0.03      -     9.62   245.31
 280 COARACY NUNE     -        -       19.37    19.38     0.00     -       -        -0.01    -          -      -        -  
 281 PONTE PEDRA      -        -        5.27     4.36     0.84     -       -         0.00     0.07      -      -        -  
 283 STA CLARA MG     -        -        0.43     0.33     0.00     -       -         0.00     0.10      -      -        -  
 284 FERREIRA GOM     -        -       19.58    19.57     0.00     -       -         0.00     0.00      -      -        -  
 285 JIRAU           0.04     0.64    383.10   377.96     0.00     -       -        -0.35     5.49      -     0.04     0.64
 286 STO ANT JARI   43.14    12.42     31.54    27.76     3.89     -       -        -0.01     0.08      -    42.51    12.23
 287 STO ANTONIO    49.15   101.01    391.89   340.67     3.46     -       -        -0.71     0.00      -    72.76   149.52
 288 BELO MONTE       -        -       26.10    25.92     0.00     -       -         0.18    -          -      -        -  
 290 ESPORA         27.49    37.94      4.23     3.37     0.00     -       -         0.02     0.01      -    28.10    38.78
 304 ITIQUIRA I       -        -        3.37     3.34     0.00     -       -         0.00     0.03      -      -        -  
 305 ITIQUIRA II      -        -        3.34     3.34     0.00     -       -         0.00    -          -      -        -  
 309 JURUENA          -        -       10.89    10.69     0.00     -       -         0.00     0.20      -      -        -  
 310 DARDANELOS       -        -        3.89     2.06     1.81     -       -         0.00     0.02      -      -        -  
 311 CACU             -        -        4.49     4.44     0.00     -       -         0.01     0.04      -      -        -  
 312 B. COQUEIROS     -        -        4.62     4.61     0.00     -       -         0.02     0.00      -      -        -  
 314 PIMENTAL        2.18     2.33     69.38    39.74     0.00    26.10    -         0.00     0.67      -     4.88     5.20
 315 FOZ R. CLARO     -        -        4.98     4.96     0.00     -       -         0.01     0.01      -      -        -  

2 - AFLUENCIAS E DEFLUENCIAS POR USINA (m3/s):

 IND     NOME         VAZ.      VAZ.      VAZ.      VAZ.      VAZ.       VAZ.     VAZ.       DEF.      DEF      TURB.
                      AFLU      TURB      VERT      DESV      DESC       ALTE     BOMB       MIN       MAX       MAX
----------------------------------------------------------------------------------------------------------------------
   1 CAMARGOS           46.     34.01        0.       -         -        0.20       -        0.00      0.00    213.46
   2 ITUTINGA           34.     34.00        0.       -         -        0.00       -        0.00      0.00    241.00
   4 FUNIL-GRANDE       75.     73.99        0.       -         -        0.70       -        0.00      0.00    382.00
   6 FURNAS            227.    199.77        0.       -         -        3.20       -        0.00      0.00   1490.63
   7 M. DE MORAES      261.    539.18        0.       -         -        0.60       -        0.00      0.00   1237.61
   8 ESTREITO          549.    435.98        0.       -         -        0.10       -        0.00      0.00   1595.00
   9 JAGUARA           437.    448.62        0.       -         -        0.00       -        0.00      0.00   1076.00
